REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Nov-19,Newfoundland and Labrador,2016A000210,Child care and housekeeping services,2002=100,17,units,0,v41691293,3.101,179.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Household cleaning products,2002=100,17,units,0,v41691294,3.104,121.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Paper, plastic and aluminum foil supplies",2002=100,17,units,0,v41691295,3.107,127.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Other household goods and services,2002=100,17,units,0,v41691296,3.11,154.4,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Financial services (200212=100),200212=100,16,units,0,v41693230,3.298,160.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Household furnishings and equipment,2002=100,17,units,0,v41691297,3.116,95.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Furniture and household textiles,2002=100,17,units,0,v41691298,3.117,92.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Furniture,2002=100,17,units,0,v41691299,3.118,87.4,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Household textiles,2002=100,17,units,0,v41691300,3.122,110.6,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Household equipment,2002=100,17,units,0,v41691301,3.126,90,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Household appliances,2002=100,17,units,0,v41691302,3.127,87.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,units,0,v41691303,3.132,77,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,99.8,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Clothing,2002=100,17,units,0,v41691305,3.14,91.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Women's clothing,2002=100,17,units,0,v41691306,3.141,85.4,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Men's clothing,2002=100,17,units,0,v41691307,3.148,103.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Children's clothing,2002=100,17,units,0,v41691308,3.155,81.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Footwear,2002=100,17,units,0,v41691309,3.161,103.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Clothing accessories, watches and jewellery",2002=100,17,units,0,v41691310,3.166,138.8,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Clothing material, notions and services",2002=100,17,units,0,v41691311,3.171,162.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,144,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Private transportation,2002=100,17,units,0,v41691313,3.177,141.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Purchase, leasing and rental of passenger vehicles",2002=100,17,units,0,v41691314,3.178,109.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Purchase and leasing of passenger vehicles,2002=100,17,units,0,v41691315,3.179,110,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Purchase of passenger vehicles,2002=100,17,units,0,v41691316,3.18,110.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Operation of passenger vehicles,2002=100,17,units,0,v41691317,3.183,167.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Gasoline,2002=100,17,units,0,v41691318,3.184,158.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Passenger vehicle parts, maintenance and repairs",2002=100,17,units,0,v41691319,3.185,164.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Other passenger vehicle operating expenses,2002=100,17,units,0,v41691320,3.188,176.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Passenger vehicle insurance premiums,2002=100,17,units,0,v41691321,3.189,180.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Passenger vehicle registration fees,2002=100,17,units,0,v41691322,3.19,152,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Public transportation,2002=100,17,units,0,v41691323,3.194,165.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Local and commuter transportation,2002=100,17,units,0,v41691324,3.195,150.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,City bus and subway transportation,2002=100,17,units,0,v41691325,3.196,141.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Taxi and other local and commuter transportation services,2002=100,17,units,0,v41691326,3.197,153.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Inter-city transportation,2002=100,17,units,0,v41691327,3.198,166,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Health and personal care,2002=100,17,units,0,v41691328,3.201,123,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Health care,2002=100,17,units,0,v41691329,3.202,117.6,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Health care goods,2002=100,17,units,0,v41713465,3.31,96.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Medicinal and pharmaceutical products,2002=100,17,units,0,v41691331,3.204,87.8,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Prescribed medicines (excluding medicinal cannabis),2002=100,17,units,0,v41691332,3.205,75,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Non-prescribed medicines,2002=100,17,units,0,v41691333,3.206,136.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Health care services,2002=100,17,units,0,v41713466,3.311,172.4,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Personal care,2002=100,17,units,0,v41691335,3.212,130.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Personal care supplies and equipment,2002=100,17,units,0,v41691336,3.213,106.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Personal care services,2002=100,17,units,0,v41691337,3.218,172.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Recreation, education and reading",2002=100,17,units,0,v41691338,3.219,109.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Recreation,2002=100,17,units,0,v41691339,3.22,106.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Recreational equipment and services (excluding recreational vehicles),2002=100,17,units,0,v41691340,3.221,57.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Purchase and operation of recreational vehicles,2002=100,17,units,0,v41691341,3.228,130.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Home entertainment equipment, parts and services",2002=100,17,units,0,v41691342,3.233,49.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Travel services,2002=100,17,units,0,v41691343,3.24,94.6,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Traveller accommodation,2002=100,17,units,0,v41691344,3.241,79,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Other cultural and recreational services,2002=100,17,units,0,v41691345,3.243,182.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Video and audio subscription services,2002=100,17,units,0,v41691346,3.245,200.7,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Education and reading,2002=100,17,units,0,v41691347,3.247,125,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Education,2002=100,17,units,0,v41691348,3.248,117.6,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Tuition fees,2002=100,17,units,0,v41691349,3.249,107,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Reading material (excluding textbooks),2002=100,17,units,0,v41691350,3.252,168.4,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691351,3.256,184.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Alcoholic beverages,2002=100,17,units,0,v41691352,3.257,141.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Alcoholic beverages served in licensed establishments,2002=100,17,units,0,v41691353,3.258,162.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Alcoholic beverages purchased from stores,2002=100,17,units,0,v41691354,3.262,135.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Beer purchased from stores,2002=100,17,units,0,v41691355,3.263,137.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Wine purchased from stores,2002=100,17,units,0,v41691356,3.264,136.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Liquor purchased from stores,2002=100,17,units,0,v41691357,3.265,131.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Tobacco products and smokers' supplies,2002=100,17,units,0,v41691358,3.266,226.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Cigarettes,2002=100,17,units,0,v41691359,3.267,226.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Recreational cannabis,201812=100,388,units,0,v1043024073,3.367,100,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,All-items excluding food,2002=100,17,units,0,v41691368,3.284,137.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,All-items excluding food and energy,2002=100,17,units,0,v41691369,3.285,131.4,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,units,0,v41691376,3.29,138.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,All-items excluding alcoholic beverages and recreational cannabis,2002=100,17,units,0,v41691377,3.291,139.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,All-items excluding tobacco products and smokers' supplies and recreational cannabis,2002=100,17,units,0,v41691378,3.292,138.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,All-items excluding shelter,2002=100,17,units,0,v41691370,3.293,133,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,All-items excluding energy,2002=100,17,units,0,v41691374,3.287,134.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,All-items excluding gasoline,2002=100,17,units,0,v41693247,3.302,138.9,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Private transportation excluding gasoline,2002=100,17,units,0,v43972164,3.312,133.8,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Food and energy,2002=100,17,units,0,v41691373,3.286,160.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Fresh fruit and vegetables,2002=100,17,units,0,v41691371,3.294,118.1,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Energy,2002=100,17,units,0,v41691375,3.288,178.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Goods,2002=100,17,units,0,v41691363,3.274,131.3,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Durable goods,2002=100,17,units,0,v41691364,3.275,98.4,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Semi-durable goods,2002=100,17,units,0,v41691365,3.276,103.2,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Non-durable goods,2002=100,17,units,0,v41691366,3.277,154.5,,,,1
Nov-19,Newfoundland and Labrador,2016A000210,Services,2002=100,17,units,0,v41691367,3.282,152.9,,,,1
Nov-19,"St. John's, Newfoundland and Labrador",2011S0503001,All-items,2002=100,17,units,0,v41692846,4.2,139.2,,,,1
Nov-19,"St. John's, Newfoundland and Labrador",2011S0503001,Shelter,2002=100,17,units,0,v41692847,4.79,161,,,,1
Nov-19,"St. John's, Newfoundland and Labrador",2011S0503001,Rented accommodation,2002=100,17,units,0,v41692848,4.8,128.6,,,,1
Nov-19,"St. John's, Newfoundland and Labrador",2011S0503001,Owned accommodation,2002=100,17,units,0,v41692849,4.84,158.5,,,,1
Nov-19,"St. John's, Newfoundland and Labrador",2011S0503001,"Water, fuel and electricity",2002=100,17,units,0,v41692850,4.91,198,,,,1
Nov-19,Prince Edward Island,2016A000211,All-items,2002=100,17,units,0,v41691379,5.2,139,,,,1
Nov-19,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,156,,,,1
Nov-19,Prince Edward Island,2016A000211,Food purchased from stores,2002=100,17,units,0,v41691381,5.4,157.8,,,,1
Nov-19,Prince Edward Island,2016A000211,Meat,2002=100,17,units,0,v41691382,5.5,172,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh or frozen meat (excluding poultry),2002=100,17,units,0,v41691383,5.6,167.8,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh or frozen beef,2002=100,17,units,0,v41691384,5.7,183.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh or frozen pork,2002=100,17,units,0,v41691385,5.8,128.1,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh or frozen poultry,2002=100,17,units,0,v41691386,5.1,159,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh or frozen chicken,2002=100,17,units,0,v41691387,5.11,135.5,,,,1
Nov-19,Prince Edward Island,2016A000211,Processed meat,2002=100,17,units,0,v41691388,5.13,180,,,,1
Nov-19,Prince Edward Island,2016A000211,"Fish, seafood and other marine products",2002=100,17,units,0,v41691389,5.16,151.5,,,,1
Nov-19,Prince Edward Island,2016A000211,Fish,2002=100,17,units,0,v41691390,5.17,164.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Dairy products and eggs,2002=100,17,units,0,v41691391,5.21,157.7,,,,1
Nov-19,Prince Edward Island,2016A000211,Dairy products,2002=100,17,units,0,v41691392,5.22,155.2,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh milk,2002=100,17,units,0,v41691393,5.23,142,,,,1
Nov-19,Prince Edward Island,2016A000211,Butter,2002=100,17,units,0,v41691394,5.24,170.9,,,,1
Nov-19,Prince Edward Island,2016A000211,Cheese,2002=100,17,units,0,v41691395,5.25,145.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Eggs,2002=100,17,units,0,v41691396,5.28,184.2,,,,1
Nov-19,Prince Edward Island,2016A000211,Bakery and cereal products (excluding baby food),2002=100,17,units,0,v41691397,5.29,186.7,,,,1
Nov-19,Prince Edward Island,2016A000211,Bakery products,2002=100,17,units,0,v41691398,5.3,203.3,,,,1
Nov-19,Prince Edward Island,2016A000211,Cereal products (excluding baby food),2002=100,17,units,0,v41691399,5.34,163.5,,,,1
Nov-19,Prince Edward Island,2016A000211,"Fruit, fruit preparations and nuts",2002=100,17,units,0,v41691400,5.39,126.2,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh fruit,2002=100,17,units,0,v41691401,5.4,115.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Preserved fruit and fruit preparations,2002=100,17,units,0,v41691402,5.45,145.8,,,,1
Nov-19,Prince Edward Island,2016A000211,Vegetables and vegetable preparations,2002=100,17,units,0,v41691403,5.49,150.3,,,,1
Nov-19,Prince Edward Island,2016A000211,Fresh vegetables,2002=100,17,units,0,v41691404,5.5,147.9,,,,1
Nov-19,Prince Edward Island,2016A000211,Preserved vegetables and vegetable preparations,2002=100,17,units,0,v41691405,5.55,157.1,,,,1
Nov-19,Prince Edward Island,2016A000211,Other food products and non-alcoholic beverages,2002=100,17,units,0,v41691406,5.58,145.1,,,,1
Nov-19,Prince Edward Island,2016A000211,Sugar and confectionery,2002=100,17,units,0,v41691407,5.59,150.5,,,,1
Nov-19,Prince Edward Island,2016A000211,Edible fats and oils,2002=100,17,units,0,v41691408,5.62,167,,,,1
Nov-19,Prince Edward Island,2016A000211,Coffee and tea,2002=100,17,units,0,v41691409,5.65,147.9,,,,1
Nov-19,Prince Edward Island,2016A000211,Non-alcoholic beverages,2002=100,17,units,0,v41691410,5.74,115.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Food purchased from restaurants,2002=100,17,units,0,v41691411,5.75,150.9,,,,1
Nov-19,Prince Edward Island,2016A000211,Shelter,2002=100,17,units,0,v41691412,5.79,141.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Rented accommodation,2002=100,17,units,0,v41691413,5.8,124.2,,,,1
Nov-19,Prince Edward Island,2016A000211,Rent,2002=100,17,units,0,v41691414,5.81,123.7,,,,1
Nov-19,Prince Edward Island,2016A000211,Owned accommodation,2002=100,17,units,0,v41691415,5.84,126.3,,,,1
Nov-19,Prince Edward Island,2016A000211,Homeowners' replacement cost,2002=100,17,units,0,v41691416,5.86,125.1,,,,1
Nov-19,Prince Edward Island,2016A000211,Property taxes and other special charges,2002=100,17,units,0,v41691417,5.87,174.8,,,,1
Nov-19,Prince Edward Island,2016A000211,Homeowners' home and mortgage insurance,2002=100,17,units,0,v41691418,5.88,175.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Homeowners' maintenance and repairs,2002=100,17,units,0,v41691419,5.89,159.5,,,,1
Nov-19,Prince Edward Island,2016A000211,"Water, fuel and electricity",2002=100,17,units,0,v41691420,5.91,189.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Electricity,2002=100,17,units,0,v41691421,5.92,154.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Water,2002=100,17,units,0,v41691422,5.93,145.7,,,,1
Nov-19,Prince Edward Island,2016A000211,Fuel oil and other fuels,2002=100,17,units,0,v41691423,5.95,216.5,,,,1
Nov-19,Prince Edward Island,2016A000211,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691424,5.96,130,,,,1
Nov-19,Prince Edward Island,2016A000211,Household operations,2002=100,17,units,0,v41691425,5.97,141.7,,,,1
Nov-19,Prince Edward Island,2016A000211,Communications,2002=100,17,units,0,v41691426,5.98,119.5,,,,1
Nov-19,Prince Edward Island,2016A000211,Telephone services,2002=100,17,units,0,v41691427,5.99,117.9,,,,1
Nov-19,Prince Edward Island,2016A000211,Internet access services (200212=100),200212=100,16,units,0,v41693218,5.297,114.8,,,,1
Nov-19,Prince Edward Island,2016A000211,Child care and housekeeping services,2002=100,17,units,0,v41691428,5.101,154.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Household cleaning products,2002=100,17,units,0,v41691429,5.104,140.1,,,,1
Nov-19,Prince Edward Island,2016A000211,"Paper, plastic and aluminum foil supplies",2002=100,17,units,0,v41691430,5.107,171.3,,,,1
Nov-19,Prince Edward Island,2016A000211,Other household goods and services,2002=100,17,units,0,v41691431,5.11,156.7,,,,1
Nov-19,Prince Edward Island,2016A000211,Financial services (200212=100),200212=100,16,units,0,v41693231,5.298,151.7,,,,1
Nov-19,Prince Edward Island,2016A000211,Household furnishings and equipment,2002=100,17,units,0,v41691432,5.116,104.9,,,,1
Nov-19,Prince Edward Island,2016A000211,Furniture and household textiles,2002=100,17,units,0,v41691433,5.117,104.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Furniture,2002=100,17,units,0,v41691434,5.118,101.8,,,,1
Nov-19,Prince Edward Island,2016A000211,Household textiles,2002=100,17,units,0,v41691435,5.122,119.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Household equipment,2002=100,17,units,0,v41691436,5.126,96.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Household appliances,2002=100,17,units,0,v41691437,5.127,98.2,,,,1
Nov-19,Prince Edward Island,2016A000211,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,units,0,v41691438,5.132,70.6,,,,1
Nov-19,Prince Edward Island,2016A000211,Clothing and footwear,2002=100,17,units,0,v41691439,5.139,104.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Clothing,2002=100,17,units,0,v41691440,5.14,93.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Women's clothing,2002=100,17,units,0,v41691441,5.141,95.3,,,,1
Nov-19,Prince Edward Island,2016A000211,Men's clothing,2002=100,17,units,0,v41691442,5.148,97.4,,,,1
Nov-19,Prince Edward Island,2016A000211,Children's clothing,2002=100,17,units,0,v41691443,5.155,74.5,,,,1
Nov-19,Prince Edward Island,2016A000211,Footwear,2002=100,17,units,0,v41691444,5.161,108.3,,,,1
Nov-19,Prince Edward Island,2016A000211,"Clothing accessories, watches and jewellery",2002=100,17,units,0,v41691445,5.166,154,,,,1
Nov-19,Prince Edward Island,2016A000211,"Clothing material, notions and services",2002=100,17,units,0,v41691446,5.171,179.9,,,,1
Nov-19,Prince Edward Island,2016A000211,Transportation,2002=100,17,units,0,v41691447,5.176,139.3,,,,1
